0.0,10.878969024641297,11.678580730915584,8.849612194386722,12.92553219438672,1.2429297412553435,1.4886090526695128
1.0,16.71338286439351,11.115881557918552,13.09962072393371,17.175540723933707,3.335789495545298,4.715759018804953
1.0,20.1829119900036,14.741914447506492,14.65233419949118,18.728254199491182,3.2500899927538143,6.52573174744774
1.0,18.00444808432386,13.674201553335177,13.923285085562876,17.999205085562874,1.3834994061023853,7.766637759627354
0.0,16.671919870040544,24.427561275725058,18.982631390347546,23.058551390347546,3.22015591820365,10.245849815184043
0.0,19.258932277152763,21.228954078286723,18.009330124793127,22.085250124793124,1.5785884571830864,11.215760547216949
0.0,17.306265837562552,21.905193651105858,19.31865546828907,23.39457546828907,1.0750321390220405,13.925042754542575
0.0,20.06242753342872,24.354958356168737,18.368599653846385,22.44451965384639,1.3992734951761978,15.877540315652325
0.0,23.27563811784475,25.57296592285787,20.876005865506173,24.95192586550617,0.6656512732961026,17.09620002663879
1.0,29.14012364590252,21.558109418175317,22.649639884620985,26.725559884620985,0.9924833943798046,18.50873485351709
0.0,21.49137828732259,26.571100642304916,22.41166490660368,26.48758490660368,1.115424204272058,19.482068212848105
0.0,25.410475466124876,29.560934491251253,24.461428640028156,28.537348640028156,1.5523503886247405,19.395907930905906
0.0,25.788893081967824,29.902695128758186,25.605624026472515,29.681544026472515,2.6061102988845963,20.565332842549157
1.0,29.019255848180528,22.99230954941725,25.319087952635172,29.395007952635172,0.9392713703795623,21.311550776839727
1.0,30.46414293327809,21.942555568942453,22.74547266074889,26.82139266074889,2.5624569369165937,19.972673308428508
1.0,28.711428492345423,22.221898608744144,23.949255631135188,28.025175631135184,2.123458532132078,21.775630282321544
1.0,29.128980341514595,25.569195446473884,24.02982467254656,28.105744672546557,2.824623047442958,20.895742192995673
1.0,31.241639693320142,26.70038947505442,25.17163639461181,29.247556394611813,1.2526344206417743,21.281086706852722
1.0,29.089809418859836,25.61099078261147,24.133346476496826,28.209266476496826,2.3037219639401334,20.51677207038803
1.0,29.865299571685544,27.7946716852805,25.79343170078387,29.86935170078387,0.5225864186840719,21.468816377023597
1.0,28.706830299996888,22.931660675936858,23.925477753852096,28.001397753852096,1.3812059449896463,21.301775904185938
1.0,29.7680451632996,25.388966874189332,26.38028785436574,30.456207854365733,2.1973727192995574,24.416512914329395
0.0,27.23160926254804,31.669883937157156,26.79487168568488,30.87079168568488,0.4851917747984047,25.9921527432981
1.0,32.33768891946999,26.422698996489828,27.340483494306312,31.41640349430631,1.0219178055563753,26.165567770879544
0.0,29.036499065794843,31.472223422620715,26.848719584266437,30.924639584266433,1.418525335315055,25.99290285587652
1.0,30.565880279803316,28.618318369076437,27.783332316676997,31.859252316676997,-0.011371794560495863,26.231622978034025
